label	sub_label	user	file_id	acc_magnitude_band1_energy	acc_magnitude_band2_energy	acc_magnitude_band3_energy	acc_magnitude_band4_energy	acc_magnitude_spectral_bandwidth	acc_magnitude_spectral_centroid	acc_magnitude_spectral_entropy	acc_magnitude_total_energy	acc_x_band1_energy	acc_x_band2_energy	acc_x_band3_energy	acc_x_band4_energy	acc_x_spectral_bandwidth	acc_x_spectral_centroid	acc_x_spectral_entropy	acc_x_total_energy	acc_y_band1_energy	acc_y_band2_energy	acc_y_band3_energy	acc_y_band4_energy	acc_y_spectral_bandwidth	acc_y_spectral_centroid	acc_y_spectral_entropy	acc_y_total_energy	acc_z_band1_energy	acc_z_band2_energy	acc_z_band3_energy	acc_z_band4_energy	acc_z_spectral_bandwidth	acc_z_spectral_centroid	acc_z_spectral_entropy	acc_z_total_energy	gyro_magnitude_band1_energy	gyro_magnitude_band2_energy	gyro_magnitude_band3_energy	gyro_magnitude_band4_energy	gyro_magnitude_spectral_bandwidth	gyro_magnitude_spectral_centroid	gyro_magnitude_spectral_entropy	gyro_magnitude_total_energy	gyro_x_band1_energy	gyro_x_band2_energy	gyro_x_band3_energy	gyro_x_band4_energy	gyro_x_spectral_bandwidth	gyro_x_spectral_centroid	gyro_x_spectral_entropy	gyro_x_total_energy	gyro_y_band1_energy	gyro_y_band2_energy	gyro_y_band3_energy	gyro_y_band4_energy	gyro_y_spectral_bandwidth	gyro_y_spectral_centroid	gyro_y_spectral_entropy	gyro_y_total_energy	gyro_z_band1_energy	gyro_z_band2_energy	gyro_z_band3_energy	gyro_z_band4_energy	gyro_z_spectral_bandwidth	gyro_z_spectral_centroid	gyro_z_spectral_entropy	gyro_z_total_energy
random	999	207	207_999_260414154707166	0.49034438	0.4046121	0.0975658	0.0074777654	1.7883475	2.3875995	4.7968483	1.0	0.49720475	0.46046692	0.03847487	0.003853371	1.2978755	2.3135784	4.6429873	0.99999994	0.46870777	0.46153107	0.062197264	0.007563776	1.6493866	2.471243	5.0450864	1.0000001	0.47979844	0.49532947	0.023548104	0.0013240369	0.9683937	2.2701867	4.1010942	0.9999998	0.7651487	0.15946507	0.06653228	0.0088538	1.9294548	1.6795012	4.0427656	0.9999997	0.54139596	0.4267088	0.026780434	0.0051148837	1.2107911	2.2122478	3.9963744	0.9999998	0.47416833	0.3028406	0.20382664	0.019164601	2.596107	3.32342	5.3856983	1.0000001	0.5600301	0.42041185	0.0175824	0.0019753128	0.97733396	2.1814759	4.272406	0.99999976
random	999	207	207_999_260414154710241	0.45040843	0.365992	0.16964084	0.01395875	2.3823175	2.9440947	5.2212806	1.0	0.44484892	0.50932693	0.041345652	0.00447795	1.3251705	2.3888278	4.5735993	0.99999976	0.34687084	0.58702976	0.05092097	0.015178765	1.784574	2.6496933	4.9034247	1.0000002	0.46999484	0.50783134	0.020495396	0.0016784313	0.9517029	2.245429	4.0998645	1.0000001	0.72176534	0.17059346	0.08899635	0.018644772	2.400705	2.109242	4.03381	0.9999996	0.5575912	0.42458028	0.015019829	0.0028089213	0.9491656	2.091707	3.910894	1.0000005	0.4038668	0.4652064	0.124219805	0.006707433	1.8678992	3.0315168	5.3960013	1.0000006	0.4527091	0.5209943	0.02294007	0.003356529	1.0888884	2.2857234	4.281122	1.0
random	999	207	207_999_260414154712345	0.4572382	0.4732411	0.05930968	0.010210917	1.6152822	2.4706335	4.732237	1.0000001	0.4571159	0.523839	0.01620226	0.0028426084	1.0684949	2.3296452	4.386408	1.0000002	0.41260684	0.552551	0.03164049	0.003201097	1.2989572	2.5475328	4.726043	0.99999946	0.4973445	0.47631168	0.020476513	0.00586749	1.2369488	2.3534598	4.3171983	1.0000005	0.65689737	0.2696497	0.05832972	0.015122504	1.9734772	2.0812223	4.6013446	0.9999995	0.61692023	0.36870798	0.0102571715	0.004114465	1.0011266	2.0633297	4.122218	0.9999995	0.46797597	0.3478213	0.16167039	0.022531793	2.4068975	3.1969986	5.4595594	0.9999996	0.5155715	0.46805224	0.014526577	0.0018499162	0.9799818	2.2323298	4.198309	1.0
random	999	207	207_999_260414154714552	0.43367124	0.5044307	0.055055827	0.006842082	1.5325391	2.390924	4.7428503	0.9999997	0.3952082	0.55706656	0.046607185	0.0011184518	1.1170306	2.4576473	4.5067315	1.0000004	0.3916435	0.537756	0.0685056	0.0020951552	1.5073847	2.6230836	4.968136	1.0000005	0.44541782	0.52900326	0.022171196	0.0034075421	1.1549594	2.3619003	4.153672	1.0	0.75937796	0.1828859	0.050724395	0.007012127	1.7707419	1.6373178	4.1238294	1.0000006	0.47216547	0.4988524	0.025538962	0.0034430737	1.0963979	2.2942638	4.123591	1.0000001	0.52187806	0.36775333	0.10165852	0.00871057	2.0715327	2.814922	5.2941017	1.0000004	0.50631434	0.46972367	0.023581522	0.00038039513	0.9082693	2.2564917	4.244271	1.0000002
random	999	207	207_999_260414154716841	0.5484404	0.39053243	0.05647208	0.004554705	1.6608906	2.2537293	4.615706	0.99999934	0.48047298	0.49339586	0.02379326	0.002338288	1.0253878	2.2661302	4.1665964	1.0000004	0.4710673	0.48660228	0.037034374	0.0052960496	1.384809	2.2676892	4.663885	1.0000004	0.5098682	0.4675307	0.019718552	0.002882255	0.9725664	2.2020984	3.9538991	0.99999976	0.8636735	0.09924094	0.033712633	0.0033727365	1.4879047	1.34579	3.6890953	1.0000001	0.5820859	0.4018692	0.012623072	0.00342182	0.896619	2.0808227	3.7633426	1.0000004	0.33750942	0.390058	0.11521144	0.15722094	3.4655197	4.49115	5.9300604	0.99999964	0.5481561	0.4360934	0.014953571	0.0007969697	0.80046815	2.1262882	3.9064503	0.9999997
random	999	207	207_999_260414154718983	0.45161077	0.43512148	0.09734265	0.015925204	1.9986309	2.6192908	4.997058	1.0000001	0.4179508	0.52705413	0.051971868	0.0030232125	1.383449	2.5540226	4.562479	1.0000005	0.4119139	0.49005854	0.090317965	0.0077097043	1.9455594	2.8031676	5.2455864	1.0000001	0.53730303	0.4280021	0.031664155	0.0030307197	1.1156917	2.254749	4.1716924	1.0	0.729282	0.19550546	0.06834042	0.006872369	1.9832605	1.8285644	4.3003416	1.0000004	0.59399694	0.38400498	0.019873712	0.0021245615	0.9525179	2.1048229	4.0567517	1.0000004	0.24053507	0.29211637	0.4025975	0.06475096	3.1549947	5.2147264	6.1039405	0.9999998	0.5059666	0.46057206	0.031767648	0.001693641	1.1841333	2.338947	4.356965	0.99999994
random	999	207	207_999_260414154721070	0.4752362	0.4566658	0.048921477	0.01917648	1.8342957	2.4160054	4.8633733	0.99999994	0.47048205	0.47601974	0.049556613	0.003941739	1.2829356	2.4015563	4.5621614	1.0000005	0.4312058	0.48962113	0.07232509	0.0068480186	1.6657414	2.509484	4.7328296	0.99999994	0.53443295	0.4510385	0.011854123	0.0026742008	0.914582	2.1439855	3.9192653	1.0	0.7856919	0.17696138	0.029607784	0.0077389185	1.7242295	1.552391	3.8504531	1.0000001	0.5922636	0.386162	0.019732472	0.0018419805	0.9565882	2.082617	4.0390587	0.9999998	0.19337425	0.54027396	0.24900262	0.01734887	2.620296	3.9312387	5.670629	0.9999998	0.50132424	0.47331882	0.024041763	0.0013150065	0.9001882	2.220691	4.051223	0.9999998
random	999	207	207_999_260414154723071	0.3747538	0.39396194	0.21816614	0.0131183015	2.2249262	3.2357657	5.5125036	1.0000002	0.4492474	0.47729737	0.07039547	0.003060104	1.4681915	2.5775294	4.754605	1.0000004	0.34378245	0.5623299	0.086072035	0.007815501	1.7111143	2.8317497	5.219822	0.99999994	0.44372284	0.5056806	0.047792934	0.0028034828	1.2846812	2.5417256	4.685125	0.9999997	0.7521473	0.14427693	0.08943687	0.014139306	2.1305864	2.0024607	4.3362417	1.0000001	0.56489307	0.40837336	0.022111148	0.0046222312	1.0923935	2.184167	4.2761393	0.99999976	0.35375652	0.3613297	0.25382963	0.031084033	2.6149254	3.9433854	5.7812433	1.0000004	0.49096853	0.4801477	0.027770044	0.0011138673	1.0833161	2.3562799	4.4542003	1.0000001
random	999	207	207_999_260414154725357	0.4104011	0.46513107	0.11025933	0.014208304	1.9908938	2.7426527	5.22861	0.9999999	0.47193667	0.48486885	0.041887376	0.0013069975	1.197812	2.35238	4.4253793	0.9999999	0.33207864	0.60075	0.0632318	0.0039399127	1.613721	2.6471648	4.9072714	1.0000002	0.42128807	0.5538359	0.02090965	0.003966669	1.1462183	2.3932936	4.1600404	1.0000002	0.8273995	0.11868775	0.0452356	0.008677368	1.7483702	1.4843904	3.7890148	1.0000006	0.52366215	0.45758468	0.014724146	0.0040290426	1.1188283	2.2238023	4.184526	1.0	0.43062675	0.38987958	0.16981918	0.009674395	2.3087544	3.1587067	5.2735286	1.0	0.5254446	0.45722854	0.016596714	0.00073005393	0.86496276	2.1664138	4.103933	1.0000002
random	999	207	207_999_260414154727399	0.37477523	0.4710336	0.1422731	0.011917794	2.0337636	2.8636336	4.9980965	0.9999997	0.35328558	0.59992415	0.04447975	0.002310634	1.2561176	2.5245728	4.4715576	0.9999999	0.37871158	0.5306546	0.078032196	0.01260148	1.9054022	2.8651013	5.1443653	0.9999998	0.44497815	0.53488666	0.015264477	0.0048707975	1.0988337	2.3551955	4.2996025	1.0000002	0.7223047	0.14990492	0.11671076	0.011079766	2.2964365	2.1500804	4.4262047	1.0	0.5368653	0.4354958	0.022616956	0.005022491	1.1815091	2.2235487	4.1820755	1.0000008	0.28274345	0.47307736	0.22294201	0.021237044	2.6700585	3.8227332	5.6895285	0.9999998	0.42143127	0.5541273	0.022846395	0.001595085	0.9651217	2.3326283	4.217617	1.0000001
random	999	207	207_999_260414154729989	0.5778615	0.2996979	0.114215404	0.008225209	1.9429884	2.3895864	4.8397994	1.0000001	0.42166978	0.53792465	0.037907425	0.0024982034	1.2254819	2.3806815	4.450292	0.99999994	0.34388492	0.5744897	0.076968715	0.00465684	1.7314874	2.7019088	4.9891996	1.0000002	0.42085993	0.5501218	0.025663855	0.0033540179	1.1503482	2.4529536	4.304235	0.9999994	0.80287725	0.10852951	0.068376355	0.020216811	2.196576	1.5894794	3.6448877	1.0000001	0.57895035	0.4112425	0.00609032	0.003717134	0.8983239	2.0484939	3.994674	1.0000004	0.3526063	0.47487313	0.152946	0.019574603	2.1499667	3.2526925	5.421614	1.0	0.44744772	0.5318273	0.019751117	0.0009738512	0.9384463	2.28875	4.1849136	0.9999999
random	999	207	207_999_260414154731904	0.32877266	0.4470982	0.19520353	0.028925978	2.351521	3.3798256	5.5571175	1.0000005	0.35995558	0.5694919	0.06603498	0.0045177257	1.5006226	2.7015097	4.7315297	1.0000002	0.26315275	0.59082735	0.13036618	0.015653886	2.1240487	3.3070629	5.393843	1.0000002	0.44051087	0.51016486	0.047386438	0.0019377123	1.2591343	2.4530478	4.418673	0.9999997	0.80830586	0.105574496	0.064439155	0.021680644	2.1465073	1.8295575	4.062015	0.99999994	0.5186534	0.46540132	0.0133253895	0.002619983	0.96197367	2.1898682	4.2394505	1.0	0.39471054	0.36787406	0.21223252	0.02518319	2.8153138	3.8068173	5.625475	1.0000004	0.463077	0.5093501	0.025861932	0.0017109434	1.0684792	2.3245404	4.2761	0.99999994
random	999	207	207_999_260414154734478	0.39345515	0.47687638	0.11663568	0.013032975	1.9940897	2.7324998	5.236711	1.0000005	0.36250326	0.5933537	0.042466093	0.0016768792	1.0888392	2.4726026	4.4723535	1.0000001	0.24794967	0.6295622	0.118579865	0.003908411	1.6210059	2.9491935	5.215102	0.99999994	0.33418775	0.594146	0.0677781	0.0038879644	1.3805257	2.6815634	4.7344155	0.9999997	0.7488548	0.1594547	0.0851932	0.0064974665	1.9979315	1.8516626	4.411235	1.0000001	0.43673328	0.537199	0.023433166	0.0026348745	0.99626964	2.330459	4.405401	0.9999997	0.38448232	0.3536582	0.24168411	0.02017513	2.6661682	3.6455653	5.5436716	0.9999999	0.40508452	0.56315494	0.030827112	0.00093370624	0.96336925	2.3818939	4.3157463	1.0000002
random	999	207	207_999_260414154736850	0.41852432	0.40934494	0.1447061	0.027424827	2.2331173	2.9226575	4.986716	0.9999998	0.5338148	0.42098463	0.04131441	0.0038862885	1.2646755	2.250463	4.1769724	1.0000005	0.33971933	0.5497278	0.0935087	0.017044159	2.04069	3.0102882	5.2810154	0.9999998	0.4719466	0.46438596	0.048673764	0.014993424	1.6338859	2.586943	4.6254883	0.99999976	0.6467133	0.23773073	0.09663668	0.018918622	2.3774505	2.2048383	4.568836	0.9999993	0.5850819	0.32891026	0.034023948	0.051983837	2.5413103	2.700568	4.5918264	0.99999976	0.44484106	0.30507395	0.14886393	0.10122115	3.4166853	3.9707456	5.7351346	1.0000001	0.5735346	0.40708253	0.017411267	0.0019720015	0.9614242	2.1201887	3.9356468	1.0000004
random	999	207	207_999_260414154739322	0.4092243	0.3780138	0.20257692	0.010184853	2.2209973	3.1660306	5.5514717	0.9999998	0.47835174	0.49253705	0.02411095	0.0049999887	1.2023429	2.3680189	4.452255	0.9999998	0.2638729	0.5789264	0.14761579	0.009585278	1.7037838	3.2442498	5.441765	1.0	0.35800803	0.5088932	0.12102415	0.012074306	1.7841114	3.0484157	5.147371	0.99999964	0.64048696	0.22229025	0.12097683	0.016246038	2.3453884	2.4041076	4.854151	1.0	0.48668903	0.45325443	0.05692205	0.0031341107	1.3146548	2.487863	4.684465	0.9999997	0.5300809	0.23118429	0.21446513	0.024269719	2.5533543	3.315277	5.412915	1.0	0.5361636	0.4359261	0.025901306	0.0020088733	1.0048498	2.27316	4.385977	1.0000002
random	999	207	207_999_260414154743052	0.43801367	0.452769	0.09077519	0.018442016	1.9918188	2.6965668	4.975339	0.99999976	0.48815852	0.46556544	0.037773557	0.00850248	1.4960309	2.4449599	4.556732	0.99999994	0.38716978	0.5132426	0.08395616	0.015631327	2.062147	2.9799488	5.2988615	1.0000001	0.5234078	0.4525819	0.020895524	0.0031143161	1.1895418	2.3211977	4.4197483	0.9999995	0.6476397	0.21759647	0.12013085	0.014633239	2.2365408	2.3651123	4.7763104	1.0000006	0.5780164	0.4020063	0.015038354	0.0049391617	1.1106929	2.1593082	4.2476516	1.0000001	0.6868004	0.22883917	0.0639255	0.020435115	1.9760226	2.3924198	4.568846	1.0000001	0.53593516	0.43973464	0.021529887	0.0028007831	1.1610736	2.2699745	4.3640513	1.0000004
random	999	207	207_999_260414154745692	0.3966553	0.48545748	0.11085754	0.0070301546	1.9629959	2.7602649	5.1585417	1.0000006	0.41755375	0.5402425	0.03934109	0.002862588	1.1413171	2.3961947	4.34667	0.99999976	0.3789936	0.51645046	0.09967193	0.0048841015	1.7112154	2.8061311	5.085989	0.9999998	0.43620557	0.5289454	0.033538446	0.001310585	1.0934973	2.411073	4.451482	0.9999996	0.755997	0.15657485	0.0801037	0.0073250257	2.079137	1.8235248	4.0947065	1.0000005	0.51367164	0.46874955	0.015975555	0.0016033116	0.90815014	2.1779244	4.2258534	1.0	0.50866777	0.39305502	0.0872102	0.011067701	1.9834774	2.8752513	5.212944	1.0000006	0.46816313	0.5047106	0.026136812	0.000989364	0.9372411	2.278913	4.1784325	1.0000001
random	999	207	207_999_260414154747940	0.38245684	0.3755321	0.22512777	0.01688313	2.45381	3.2415435	5.2929125	0.9999999	0.35084826	0.5876179	0.057353303	0.0041808747	1.3660296	2.5679452	4.4739146	1.0000004	0.25432107	0.5720518	0.15704589	0.016580973	2.117566	3.378643	5.5401382	0.9999998	0.33459368	0.58730346	0.07274472	0.005358271	1.5009819	2.7606032	4.7364693	1.0	0.71230453	0.14871788	0.12150774	0.017469764	2.442092	2.2086549	4.4118	1.0000002	0.4400304	0.53230834	0.02213538	0.005525507	1.188932	2.3414185	4.2975225	0.9999993	0.42397827	0.27078262	0.2846409	0.020598304	2.65511	3.6008985	5.3870096	1.0000002	0.39616704	0.57257277	0.029001933	0.0022585788	1.0369302	2.4034631	4.2357287	1.0000004
random	999	207	207_999_260414154750239	0.47279263	0.3795639	0.13750426	0.010139024	1.9436473	2.636727	5.1890106	0.9999994	0.34912026	0.59927493	0.046439677	0.0051651723	1.2443925	2.5608087	4.5620346	0.9999999	0.36624777	0.5327281	0.08694469	0.014079511	1.8976698	2.7348306	5.2750688	0.99999994	0.42777607	0.5425069	0.026351932	0.003365237	1.1272427	2.3620853	4.070861	1.0000005	0.79528564	0.14239432	0.05071567	0.011604252	1.9164969	1.6792333	4.0723863	0.9999999	0.46126547	0.5053642	0.029660694	0.0037093733	1.2487785	2.3298953	4.1836615	0.9999999	0.370324	0.39727077	0.22043817	0.011966847	2.2712317	3.359844	5.5245924	0.9999998	0.42171428	0.5590138	0.017556574	0.001715153	0.87451273	2.3111072	4.085018	0.99999994
random	999	207	207_999_260414154752553	0.46564677	0.37650377	0.15187657	0.0059731146	2.0405004	2.6050558	5.192511	1.0000001	0.46558282	0.5134347	0.019248215	0.0017346684	0.99856484	2.2771432	4.2387967	1.0000004	0.47629622	0.46832374	0.053095866	0.002284123	1.3599908	2.3824432	4.980047	0.9999997	0.40804112	0.55092794	0.03844918	0.0025817298	1.1633062	2.474908	4.493418	1.0000002	0.7993208	0.12505287	0.07074743	0.0048786066	1.7345163	1.6831528	4.1908484	0.9999998	0.47945115	0.49978867	0.01828896	0.0024706556	0.9912926	2.2574048	4.271981	0.9999993	0.5257152	0.35252154	0.08828201	0.033480797	2.2910943	3.040983	5.2899184	0.9999995	0.51275223	0.47635335	0.010272188	0.0006222002	0.7670073	2.176762	4.1004205	1.0000001
random	999	207	207_999_260414154755486	0.4332462	0.4391658	0.12386863	0.0037193978	1.885764	2.4212074	4.844644	1.0000001	0.18825594	0.7751836	0.032853257	0.0037067705	1.1742798	2.690089	4.5385575	0.9999994	0.27985352	0.5937692	0.12006045	0.006316796	1.8640212	2.9680974	5.239173	1.0	0.23200268	0.72649497	0.03975703	0.0017449792	1.0313418	2.5895696	4.4271502	0.9999999	0.6459628	0.1645711	0.18091203	0.008554066	2.4691355	2.3494327	4.221209	0.9999998	0.32207474	0.6438076	0.03177487	0.002342973	1.0490965	2.4178925	4.3590207	0.99999994	0.412305	0.50456417	0.065960445	0.017170306	1.9699337	2.7125711	4.7222285	1.0	0.22030444	0.75377274	0.02392838	0.0019944466	0.9242591	2.53743	4.2287874	1.0
random	999	207	207_999_260414154757236	0.40675706	0.4595924	0.112661116	0.0209895	2.1752884	2.747416	5.1016955	1.0	0.30532926	0.6607005	0.030422842	0.0035474743	1.0860417	2.4797268	4.353451	1.0000002	0.31904346	0.61043787	0.060031682	0.010486914	1.7073662	2.7660415	4.9136753	1.0	0.3688445	0.60744566	0.02012426	0.003585493	1.1110971	2.4199462	4.2013526	0.99999976	0.6944888	0.2180715	0.071204185	0.016235134	2.1961036	2.1608076	4.2437963	0.9999995	0.47753692	0.5075563	0.011023181	0.0038827702	0.9811989	2.21307	4.1909537	0.99999946	0.36200467	0.43523815	0.1885201	0.014236745	2.3728232	3.4554198	5.4559655	1.0	0.37597474	0.6100746	0.012102881	0.0018479732	0.84857655	2.2984467	4.056209	1.0
random	999	207	207_999_260414154759645	0.29600298	0.4817192	0.20981835	0.012459387	2.3729875	3.1595712	5.0092263	0.9999999	0.27829155	0.6761202	0.03833044	0.0072580157	1.4845346	2.7492247	4.5923305	1.0	0.23014995	0.6718214	0.08682865	0.01119983	1.8708411	3.2218752	5.1183815	0.99999994	0.31020206	0.6450042	0.03979458	0.0049992464	1.3896861	2.6196492	4.433475	1.0	0.6317937	0.23650077	0.12528495	0.0064204563	2.3085985	2.1236067	4.1524606	0.9999996	0.36810023	0.57841945	0.04221541	0.011264647	1.6155926	2.6147485	4.4290648	0.99999976	0.12661932	0.19955167	0.56915194	0.10467736	3.068755	6.136462	6.229373	1.0000004	0.3318847	0.6203756	0.04484608	0.0028935836	1.390977	2.6404228	4.547895	0.99999994
random	999	207	207_999_260414154807022	0.36273214	0.5390797	0.07396746	0.024220707	2.0778449	2.6951354	4.983804	0.99999994	0.22898418	0.6929231	0.07552654	0.002566634	1.3419861	2.809066	4.661026	1.0000004	0.28672352	0.58295643	0.12612884	0.0041917097	1.864046	3.015478	5.3020935	1.0000005	0.2502378	0.7020235	0.0423688	0.005370154	1.3281155	2.6612408	4.284702	1.0000004	0.7426529	0.14424726	0.08978602	0.02331375	2.456915	2.117602	4.2741714	0.99999994	0.269988	0.683159	0.037813712	0.009039687	1.4307581	2.6259058	4.239619	1.0000005	0.29445958	0.22076602	0.42287886	0.061895605	3.1549697	4.7642183	5.8724747	0.99999994	0.26457107	0.6847098	0.049015474	0.0017033056	1.141976	2.6272976	4.387408	0.9999995
random	999	207	207_999_260414154810281	0.3940826	0.48342174	0.114068106	0.008427774	1.9433157	2.5564787	4.8303146	1.0000001	0.33173418	0.6400306	0.025403945	0.0028318423	1.0845788	2.4175313	4.2071195	1.0000006	0.2650184	0.671658	0.056209203	0.0071141683	1.5640476	2.8273604	5.0030437	0.9999999	0.34381777	0.623954	0.028342856	0.0038853057	1.2009587	2.526399	4.36446	1.0000001	0.69677603	0.23832682	0.050039258	0.014857968	2.088921	1.8708358	4.20447	1.0000004	0.48583692	0.47921526	0.029421084	0.0055266307	1.2104034	2.3109086	4.2264514	0.99999976	0.33071664	0.39623934	0.250521	0.02252299	2.6048095	3.6915693	5.3054748	1.0000002	0.39460295	0.5896954	0.014525582	0.0011759219	0.88849247	2.2972302	4.0319986	0.9999998
random	999	207	207_999_260414154812629	0.4654333	0.42240638	0.08771507	0.024445022	2.2199657	2.665675	4.991409	0.9999994	0.4978833	0.45356128	0.040954426	0.007601102	1.3599994	2.392618	4.3974934	1.0000001	0.48834854	0.39319348	0.095856525	0.022601545	2.1822846	2.780549	5.2091393	0.99999994	0.4900858	0.45241582	0.050941765	0.0065563885	1.4529157	2.451279	4.39671	0.9999997	0.8487017	0.110128954	0.032053266	0.00911624	1.7138118	1.4607072	3.8719203	1.0000001	0.58638066	0.3915854	0.01449302	0.007541289	1.2454287	2.1491764	4.105376	1.0000001	0.55124426	0.13301302	0.16680363	0.14893915	4.0555964	4.4037046	5.6949234	1.0	0.5755817	0.39849237	0.021952324	0.003973441	1.0650021	2.1851773	3.95525	0.99999994
random	999	207	207_999_260414154815001	0.45590374	0.37528723	0.16219024	0.0066186865	1.9508291	2.6797101	5.040033	0.99999994	0.48456335	0.49409387	0.018721204	0.0026215808	1.1112481	2.3151686	4.327399	0.99999994	0.35688323	0.601259	0.034694914	0.0071634105	1.5924114	2.6971102	5.034361	1.0000008	0.4713301	0.4951807	0.031803153	0.0016862475	1.0643579	2.324983	4.165937	1.0000001	0.8241868	0.10189252	0.06038995	0.013530528	1.9885086	1.5866045	3.8482635	0.9999997	0.5571768	0.42370844	0.017035251	0.0020794345	0.9836334	2.1842897	4.1325173	0.99999994	0.51624453	0.30005693	0.17446283	0.009235913	2.3892138	3.0375643	5.0321283	0.9999997	0.5649293	0.42334417	0.010586824	0.0011404373	0.8817005	2.1412246	4.0632305	1.0000002
random	999	207	207_999_260414154817253	0.4124174	0.49137518	0.08693019	0.009277487	2.0188205	2.569081	5.0387926	1.0000002	0.3567829	0.6153354	0.024291545	0.0035897698	1.1896552	2.478162	4.4554877	0.9999997	0.32279545	0.6024115	0.06573523	0.009058319	1.7331533	2.8572316	5.159951	1.0000006	0.33872616	0.6281581	0.024675395	0.008440693	1.285085	2.507995	4.3196115	1.0000005	0.74604106	0.17830132	0.062423237	0.013233715	2.2393878	1.8940611	4.011428	0.9999996	0.45613015	0.5185452	0.022735594	0.0025888442	1.035408	2.2681792	4.0478716	0.9999995	0.37930256	0.41125554	0.1697818	0.039660268	2.6957238	3.4058292	5.502642	1.0000002	0.4414338	0.54619485	0.011031743	0.001338787	0.9072677	2.253923	4.1209254	0.9999994
random	999	207	207_999_260414154819622	0.5262299	0.3379109	0.125171	0.010687847	1.9090759	2.491936	4.7925606	0.9999998	0.5134777	0.46965244	0.013418587	0.003451254	0.98260736	2.1565197	4.0246153	1.0	0.43459696	0.5228487	0.032168727	0.010385194	1.5852128	2.4020348	4.783093	0.9999996	0.5365963	0.4390185	0.021239273	0.003145847	1.0404569	2.2281215	4.098754	1.0000001	0.7434759	0.20760158	0.042785678	0.0061364304	1.823497	1.7911761	4.0385823	0.99999964	0.6157699	0.368968	0.011675367	0.0035863526	1.0021726	2.0829003	3.928163	0.9999995	0.50195557	0.26015413	0.21076341	0.027126543	2.727611	3.460889	5.55611	0.9999998	0.56398964	0.4298313	0.0050681327	0.0011107223	0.69701135	2.0618045	3.8125062	0.9999999
random	999	207	207_999_260414154821688	0.43146962	0.28747496	0.26996097	0.01109439	2.2231064	3.1827414	5.445606	1.0000001	0.46932662	0.4641434	0.062425844	0.0041040382	1.501359	2.4970453	4.7865243	1.0	0.29449254	0.62528485	0.069495484	0.010727001	1.8606598	2.9481037	5.1869965	1.0000001	0.46712488	0.4944247	0.034250204	0.004200455	1.2381034	2.4136045	4.465362	1.0000001	0.734682	0.14443427	0.10712122	0.013762793	2.2017295	2.045482	4.531151	1.0000006	0.57854664	0.39407113	0.024577055	0.00280501	1.0526313	2.1867466	4.217524	0.9999997	0.47254473	0.360522	0.15005346	0.016879743	2.4593887	3.1536407	5.52744	1.0000002	0.51984006	0.46078768	0.016839987	0.0025324286	1.028502	2.2442555	4.292961	1.0000005
random	999	207	207_999_260414154824679	0.3784095	0.5336676	0.0820324	0.0058905277	1.7590297	2.4210808	4.732922	1.0000004	0.31289813	0.66013825	0.021450626	0.0055130143	1.1934837	2.5261154	4.331032	1.0000005	0.334651	0.5522642	0.107903	0.005181307	1.9612596	3.0184774	5.3114276	0.9999996	0.31257558	0.61768705	0.06576801	0.003969978	1.431277	2.7453291	4.6917195	1.0000007	0.7260196	0.1963462	0.07054204	0.0070923734	2.171315	1.829468	4.180324	1.0000001	0.4223984	0.53424656	0.040410552	0.0029447267	1.3232093	2.4441378	4.5263357	1.0000001	0.3863554	0.41148567	0.18572953	0.0164293	2.4880111	3.278356	5.3153477	1.0000001	0.3829898	0.5919553	0.023350867	0.0017044116	1.0123801	2.370609	4.1262403	1.0000004
random	999	207	207_999_260414154826273	0.43082622	0.37121668	0.17340314	0.02455417	2.4531362	3.0460815	5.452259	1.0000001	0.37575778	0.56320286	0.054317478	0.0067219385	1.4689393	2.5736532	4.7645135	1.0000001	0.23444141	0.5271271	0.22164324	0.016788347	2.1629848	3.7091877	5.7120337	0.99999994	0.3934667	0.5587943	0.03308366	0.014655911	1.6483839	2.5985894	4.8019314	1.0000007	0.7483648	0.15098682	0.086758986	0.013889528	2.1378613	2.0960357	4.681138	0.9999998	0.46759197	0.4799486	0.029798465	0.022661021	1.8787711	2.4770703	4.6339126	0.99999994	0.3276567	0.2804385	0.25319576	0.13870926	3.9333093	4.9543843	6.3233495	1.0000004	0.48543832	0.48497874	0.028934749	0.00064833416	1.0553185	2.2682114	4.526135	0.9999999
random	999	207	207_999_260414154828541	0.32919478	0.49939367	0.14521733	0.026193675	2.3367393	3.074365	5.1299796	0.99999964	0.34957093	0.5964008	0.051764913	0.0022626836	1.3000737	2.6331758	4.6284804	0.9999994	0.28479874	0.56051666	0.14666364	0.008020747	1.9828585	3.3178217	5.497854	0.99999994	0.39435586	0.5567931	0.046026587	0.0028241666	1.2519138	2.50762	4.4753027	0.99999976	0.6743488	0.21012099	0.10366202	0.011867732	2.2348256	2.2698133	4.7240295	0.99999964	0.503239	0.46247482	0.032183032	0.0021034551	1.1577232	2.2643015	4.3356056	1.0000001	0.44865233	0.20674793	0.3204176	0.02418181	2.8343847	3.9466765	5.6081324	0.9999997	0.42306846	0.5431041	0.033218205	0.0006090057	1.081871	2.4294696	4.4178967	0.99999994
